,Start Date,End Date,Project Name,Recipient,Value,Project ID,Community ID,Local Government,Land Council
1,10/02/2020,7/02/2021,INNOVATIVE SOLUTIONS SUPPORT,HUMPTY DOO COMMUNITY & CHILD CARE CENTRE INC,"8,759.85",GA143937,334,Litchfield,Northern Land Council
2,18/11/2019,8/11/2020,INNOVATIVE SOLUTIONS SUPPORT,GOODSTART EARLY LEARNING LTD,"3,000.00",GA144109,17470,Palmerston,Northern Land Council
3,21/12/2020,30/06/2022,LOCATING IKUNTJI ARTISTS IN THE WESTERN DESERT ART MOVEMENT BY RE-WRITING THE HISTORY OF THE ART MOVEMENT FROM WITHIN.,IKUNTJI ARTISTS ABORIGINAL CORPORATION,"165,000.00",GA144673,41,Macdonnell,Central Land Council
4,21/12/2020,30/06/2021,A PHYSICAL MEDIA LIBRARY FOR THE WEST DALY REGION,DURRMU ARTS ABORIGINAL CORPORATION,"99,000.00",GA144674,410,West Daly,Northern Land Council
5,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,279,Litchfield,Northern Land Council
6,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,1003,Litchfield,Northern Land Council
7,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,334,Litchfield,Northern Land Council
8,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,344,Litchfield,Northern Land Council
0,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,423,Litchfield,Northern Land Council
1,22/12/2020,30/06/2021,SUPPORTING AGRICULTURAL SHOWS,FREDS PASS RURAL COMMUNITY SHOW INC,"70,000.00",GA144957-V1,1002,Litchfield,Northern Land Council
2,2/12/2020,29/10/2021,"ABA HOMELANDS PROJECT - BOLKDIAM, BULUHKADURU, JI-BENA AND JI-MARDA",BAWINANGA ABORIGINAL CORP,"966,211.40",GA145382-V1,298,West Arnhem,Northern Land Council
3,2/12/2020,29/10/2021,"ABA HOMELANDS PROJECT - BOLKDIAM, BULUHKADURU, JI-BENA AND JI-MARDA",BAWINANGA ABORIGINAL CORP,"966,211.40",GA145382-V1,302,West Arnhem,Northern Land Council
4,2/12/2020,29/10/2021,"ABA HOMELANDS PROJECT - BOLKDIAM, BULUHKADURU, JI-BENA AND JI-MARDA",BAWINANGA ABORIGINAL CORP,"966,211.40",GA145382-V1,311,West Arnhem,Northern Land Council
5,22/12/2020,10/08/2021,ENERGY UPGRADES,THE TRUSTEE FOR THE BLACKGOLD TRUST,"22,000.00",GA145645,17470,Palmerston,Northern Land Council
6,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,"64,988.69",GA14590-V2,10219,Alice Springs,Central Land Council
7,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,BARKLY REGIONAL COUNCIL,"16,723.36",GA14615-V3,18869,Barkly,Central Land Council
8,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,VICTORIA DALY REGIONAL COUNCIL,"12,194.17",GA14620-V2,14071,Katherine,Northern Land Council
9,1/07/2018,31/12/2019,COMMONWEALTH HOME SUPPORT PROGRAMME,WEST DALY REGIONAL COUNCIL,"7,473.38",GA14621-V2,404,West Daly,Northern Land Council
0,1/07/2018,31/12/2019,COMMONWEALTH HOME SUPPORT PROGRAMME,WEST DALY REGIONAL COUNCIL,"7,473.38",GA14621-V2,410,West Daly,Northern Land Council
1,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,EAST ARNHEM REGIONAL COUNCIL,"5,714.27",GA14624-V2,16222,Un-Incorporated (nhulunbuy),Northern Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,ALAWA ABORIGINAL CORPORATION,"2,537.06",GA14626-V2,624,Roper Gulf,Northern Land Council
3,1/07/2018,30/09/2020,COMMONWEALTH HOME SUPPORT PROGRAMME,MAMPU MANINJA KURLANGA JARLA PATU KUABORIGINAL CORPORATION,709.68,GA14627-V4,198,Central Desert,Central Land Council
0,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,CENTRAL DESERT REGIONAL COUNCIL,"518,797.68",GA14684-V2,10219,Alice Springs,Central Land Council
1,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,CENTRAL DESERT REGIONAL COUNCIL,"4,140,281.47",GA14775-V2,10219,Alice Springs,Central Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,"2,075,334.18",GA14790-V2,10219,Alice Springs,Central Land Council
3,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,BARKLY REGIONAL COUNCIL,"1,505,215.06",GA14809-V3,18869,Barkly,Central Land Council
4,14/12/2020,30/11/2022,ABA PROJECT - ARNHEM LAND COASTAL CAMP SOLAR ENERGY SYSTEM,ARNHEM LAND COASTAL CAMP PTY LTD,"234,280.20",GA148187,288,West Arnhem,Northern Land Council
5,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,EAST ARNHEM REGIONAL COUNCIL,"1,271,504.78",GA14830-V3,16222,Un-Incorporated (nhulunbuy),Northern Land Council
6,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,MACDONNELL REGIONAL COUNCIL,"1,251,863.67",GA14831-V3,10219,Alice Springs,Central Land Council
7,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,JULALIKARI COUNCIL ABORIGINAL CORP,"1,026,353.90",GA14853-V3,18869,Barkly,Central Land Council
8,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,ALAWA ABORIGINAL CORPORATION,"772,100.67",GA14872-V2,624,Roper Gulf,Northern Land Council
9,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,PINTUPI HOMELANDS HEALTH SERVICE ABORIGINAL CORPORATION,"721,510.21",GA14881-V2,72,Macdonnell,Central Land Council
10,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,WEST ARNHEM REGIONAL COUNCIL,"574,380.65",GA14917-V3,13836,West Arnhem,Northern Land Council
0,5/01/2017,28/02/2021,THE PROJECT WILL UPGRADE AND IMPROVE THE NGUKURR FREIGHT HUB.,ROPER GULF REGIONAL COUNCIL,"499,750.00",GA149274,633,Roper Gulf,Northern Land Council
1,13/12/2016,31/03/2021,THE PROJECT WILL REDEVELOP THE VISITOR ACCOMMODATION AT GAPUWIYAK AND INSTALL RELOCATABLE ACCOMMODATION UNITS CONSTRUCTED FROM SHIPPING CONTAINERS.,EAST ARNHEM REGIONAL COUNCIL,"241,875.00",GA149276,500,East Arnhem,Northern Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,MALA'LA HEALTH SERVICE ABORIGINAL CORPORATION,"477,342.27",GA14948-V3,362,West Arnhem,Northern Land Council
3,1/07/2018,31/12/2019,COMMONWEALTH HOME SUPPORT PROGRAMME,WEST DALY REGIONAL COUNCIL,"318,016.37",GA14954-V3,404,West Daly,Northern Land Council
0,1/07/2018,31/12/2019,COMMONWEALTH HOME SUPPORT PROGRAMME,WEST DALY REGIONAL COUNCIL,"318,016.37",GA14954-V3,410,West Daly,Northern Land Council
1,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,VICTORIA DALY REGIONAL COUNCIL,"346,305.92",GA14963-V2,14071,Katherine,Northern Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,ROPER GULF REGIONAL COUNCIL,"1,243,427.56",GA14970-V2,14071,Katherine,Northern Land Council
0,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,WESTERN DESERT NGANAMPA WALYTJA PALYANTJAKU TJUTAKU ABORIGINAL CORPORATION,"462,178.49",GA14971-V3,10219,Alice Springs,Central Land Council
1,9/02/2021,10/08/2021,YARRAPAY FESTIVAL MAIN STAGE,RIRRATJINGU ABORIGINAL CORPORATION,"30,250.00",GA149760,576,East Arnhem,Northern Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,KALANO COMMUNITY ASSOCIATION INC,"333,779.96",GA14993-V3,14071,Katherine,Northern Land Council
0,1/07/2018,30/09/2020,COMMONWEALTH HOME SUPPORT PROGRAMME,MAMPU MANINJA KURLANGA JARLA PATU KUABORIGINAL CORPORATION,"156,262.67",GA14998-V4,198,Central Desert,Central Land Council
1,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,LTYENTYE APURTE ARELHE-INGKERRENYEKEKENHE APMERE ABORIGINAL CORPORATION,"251,383.94",GA15032-V4,145,Macdonnell,Central Land Council
2,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,BELYUEN COMMUNITY GOVERMENT COUNCIL,"149,038.50",GA15047-V2,294,Belyuen,Northern Land Council
3,1/07/2018,30/06/2022,COMMONWEALTH HOME SUPPORT PROGRAMME,MABUNJI ABORIGINAL RESOURCE INDIGENOUS CORPORATION,"110,834.16",GA15100-V3,11092,Roper Gulf,Northern Land Council
4,1/01/2021,31/12/2022,SCHOOL NUTRITION PROJECT - TI TREE,GOMISS PTY LTD,"248,006.00",GA153511,18964,Central Desert,Central Land Council
0,1/01/2021,30/06/2021,AGRICULTURAL DRONE,KAKADU NATIVE PLANTS PTY LTD,"60,500.00",GA153514,13836,West Arnhem,Northern Land Council
1,1/01/2021,31/12/2021,LAYNHAPUY HOMELANDS ABORIGINAL CORPORATION YOUTH PROGRAM,LAYNHAPUY HOMELANDS ABORIGINAL CORPORATION,"420,526.70",GA153520-V1,576,East Arnhem,Northern Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,852,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,4,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,769,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,714,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,7,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,24991,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,9,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,11,Macdonnell,Central Land Council
5,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,761,Macdonnell,Central Land Council
6,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,13,Macdonnell,Central Land Council
7,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,916,Macdonnell,Central Land Council
8,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,917,Macdonnell,Central Land Council
9,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,918,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,788,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,20,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,1023,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,79,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,919,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,21,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,712,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,1015,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,24995,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,844,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,784,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,25,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,843,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,713,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,768,Macdonnell,Central Land Council
5,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,846,Macdonnell,Central Land Council
6,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,1009,Macdonnell,Central Land Council
7,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,879,Macdonnell,Central Land Council
8,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,34,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,920,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,36,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,57,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,38,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,44,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,41,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,845,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,43,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,24990,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,45,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,49,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,1018,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,51,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,20926,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,52,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,932,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,54,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,8,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,56,Macdonnell,Central Land Council
5,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,59,Macdonnell,Central Land Council
6,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,771,Macdonnell,Central Land Council
7,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,60,Macdonnell,Central Land Council
8,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,921,Macdonnell,Central Land Council
9,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,922,Macdonnell,Central Land Council
10,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,24989,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,935,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,923,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,924,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,65,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,66,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,67,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,870,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,72,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,747,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,14240,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,76,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,77,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,78,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,81,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,83,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,925,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,85,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,88,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,93,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,91,Macdonnell,Central Land Council
4,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,856,Macdonnell,Central Land Council
5,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,92,Macdonnell,Central Land Council
0,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,871,Macdonnell,Central Land Council
1,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,94,Macdonnell,Central Land Council
2,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,97,Macdonnell,Central Land Council
3,1/01/2021,31/12/2022,MACDONNELL REGION OUTSIDE SCHOOL HOURS LEARNING PROGRAM,MACDONNELL REGIONAL COUNCIL,"2,230,000.00",GA153521,101,Macdonnell,Central Land Council
