,COMMUNITY_ID,COMMUNITY_NAME,COMMUNITY_ALIASES,COMMUNITY_TYPE,MAIN_LANGUAGE,OTHER_LANGUAGES,LOCAL_GOVT COUNCIL,WARD,LAND_COUNCIL,ELECTORATE,POPULATION_COUNT,COMMUNITY_LOCATION,"Community based Essential Service Operators
•",Aboriginal Ranger Groups,Previous SETuP Community,Latitude,Longitude,EntityId,ABN,ORIC,Entity Name,Charity,OrganisationId,Operating As,Organisation Email,Organisation Website,Also Known As,OfficeId,Phone,Fax,Business Email,Business Website,FormattedStreetAddress
132,429,WARRUWI,GOULBURN ISLAND,Major,Maung,Not recorded,WEST ARNHEM,BARRAH,NORTHERN LAND COUNCIL,ARAFURA,457,"Warruwi is north east of Darwin on the eastern side of South Goulburn island, which is in the Arafura Sea. Warruwi is part of the Arnhem Land Aboriginal Land Trust.",,,Y,-11.649,133.389,2881.0,43 575 418 203,7642,YAGBANI ABORIGINAL CORPORATION,Y,6724.0,YAGBANI ABORIGINAL CORPORATION,operations@yagbani.org.au,https://www.facebook.com/yagbani,,6550.0,(08) 8979 0745,,operations@yagbani.org.au,https://www.facebook.com/yagbani,"Lot 44, Warruwi NT ----"
133,591,DAGURAGU,"DAGARAGU,WATTIE CREEK",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,284,"Daguragu is located south west of Katherine, on the banks of Wattie Creek and near Kalkarindji on the Daguragu Aboriginal Land Trust.",,,N,-17.401,130.805,1320.0,52 014 732 063,7883,GURINDJI ABORIGINAL CORPORATION RNTBC,Y,1320.0,GURINDJI ABORIGINAL CORPORATION RNTBC,enquiries@gurindjicorp.com.au,https://www.gurindjicorp.com.au,MURNKURRUMURNKURRU GURINDJI RANGERS ,7851.0,,,,https://www.gurindjicorp.com.au,"Lot 40, Daguragu NT ----"
134,591,DAGURAGU,"DAGARAGU,WATTIE CREEK",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,284,"Daguragu is located south west of Katherine, on the banks of Wattie Creek and near Kalkarindji on the Daguragu Aboriginal Land Trust.",,,N,-17.401,130.805,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,SPORT AND RECREATION HALL ,7852.0,,,,https://www.victoriadaly.nt.gov.au,"Lot 154, Daguragu NT ----"
135,591,DAGURAGU,"DAGARAGU,WATTIE CREEK",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,284,"Daguragu is located south west of Katherine, on the banks of Wattie Creek and near Kalkarindji on the Daguragu Aboriginal Land Trust.",,,N,-17.401,130.805,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,CDP WORKSHOP ,7853.0,,,,https://www.victoriadaly.nt.gov.au,"Lot 153, Daguragu NT ----"
136,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,3820.0,65 008 043 703,,ATKIN BUILDING CO. PTY. LTD.,N,11113.0,ATKIN BUILDING CO. PTY. LTD.,atkinbuildco@yahoo.com,,NIGEL ATKIN,7968.0,(08)89722783,,atkinbuildco@yahoo.com,,"LOT 76, Kalkarindji NT 0852"
137,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2041.0,86 009 635 901,,AUS PROJECTS NT PTY LTD,N,2065.0,AUS PROJECTS NT PTY LTD,info@ppnt.com.au,https://www.powerprojectsnt.com.au,POWER PROJECTS NT,5768.0,(08) 8975 1109,,kalkarindji@ppnt.com.au,https://www.powerprojectsnt.com.au,"Lot 98, Kalkarindji NT 0852"
138,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2515.0,88 074 114 815,,BAPTIST UNION OF THE NORTHERN TERRITORY,Y,6299.0,BAPTIST UNION OF THE NORTHERN TERRITORY,bunttres@gmail.com,https://www.ntbaptist.org.au,,6748.0,,,,https://www.ntbaptist.org.au,"Lot 68, Kalkarindji NT 0852"
139,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1320.0,52 014 732 063,7883,GURINDJI ABORIGINAL CORPORATION RNTBC,Y,1320.0,GURINDJI ABORIGINAL CORPORATION RNTBC,enquiries@gurindjicorp.com.au,https://www.gurindjicorp.com.au,KALKARINDJI COMMUNITY STORE AND CARAVAN PARK,4428.0,(08)89750925,,enquiries@gurindjicorp.com.au,https://www.gurindjicorp.com.au,"LOT 88, Kalkarindji NT 0852"
140,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1320.0,52 014 732 063,7883,GURINDJI ABORIGINAL CORPORATION RNTBC,Y,1320.0,GURINDJI ABORIGINAL CORPORATION RNTBC,enquiries@gurindjicorp.com.au,https://www.gurindjicorp.com.au,KALKARINGI CHILD AND FAMILY CENTRE,9392.0,(08) 0000 0000,,quitaysha@gurindjicorp.com.au,https://www.gurindjicorp.com.au,"74 BUNTINE HWY, Kalkarindji NT 0852"
141,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2357.0,65 009 646 342,,KARU BULANGKARNI PTY. LTD.,Y,6103.0,KARU BULANGKARNI PTY. LTD.,kalkaringi@alpa.asn.au,https://www.facebook.com/pages/Kalkarindji-Community-Store-Service-Station-for-Alpa/1659225541001964,KALKARINDJI SERVICE STATION,5765.0,(08) 8975 0788,,kalkaringi@alpa.asn.au,https://www.facebook.com/pages/Kalkarindji-Community-Store-Service-Station-for-Alpa/1659225541001964,"Lot 124, Kalkarindji NT 0852"
142,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2267.0,98 818 272 261,7583,KARUNGKARNI ART AND CULTURE ABORIGINAL CORPORATION,N,2291.0,KARUNGKARNI ART AND CULTURE ABORIGINAL CORPORATION,karungkarniart@gmail.com,https://www.facebook.com/KarungkarniArt,KALKARINDJI ARTS,5490.0,0477 958 144,,karungkarniart@gmail.com,https://www.facebook.com/KarungkarniArt,"LOT 77, Kalkarindji NT 0852"
143,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,754.0,23 351 866 925,3068,KATHERINE WEST HEALTH BOARD ABORIGINAL CORPORATION,Y,754.0,KATHERINE WEST HEALTH BOARD ABORIGINAL CORPORATION,hr@kwhb.com.au,https://www.kwhb.com.au,KALKARINDJI HEALTH CENTRE,6005.0,(08) 8971 9300,,kalk@kwhb.com.au,https://www.kwhb.com.au,"Lot 125, Kalkarindji NT 0852"
144,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7462.0,(08) 8975 0301,,natasha.rosas@network.pmc.gov.au,https://www.niaa.gov.au,"Lot 48, Kalkarindji NT 0852"
145,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,KALKARINDJI POLICE STATION,5766.0,(08) 8975 0790,,police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,"Lot 99, Kalkarindji NT 0852"
146,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,KALKARINDJI SCHOOL,5769.0,(08) 8975 0778,(08) 8975 0813,kalkaringi.admin@ntschools.net,https://directory.ntschools.net/#/schools/details/kalkacec,"Lot 62, Kalkarindji NT 0852"
147,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2025.0,TERRITORY FAMILIES,TF.complaints@nt.gov.au,https://territoryfamilies.nt.gov.au,KALKARINDJI WOMEN'S SAFE HOUSE,5767.0,(08) 8975 1179,,danelle.batchler@nt.gov.au,https://territoryfamilies.nt.gov.au,"13 Janama St, Kalkarindji NT 0852"
148,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,,5763.0,(08) 8974 5800,,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,"Lot 97, Kalkarindji NT 0852"
149,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,KALKARINDJI CENTRELINK AGENT,6009.0,(08) 8975 0654,,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,"Lot 97a, Kalkarindji NT 0852"
150,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,MECHANICAL WORKSHOP,7848.0,(08) 8975 0939,,,https://www.victoriadaly.nt.gov.au,"Lot 100, Kalkarindji NT 0852"
151,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,SPORT AND RECREATION TEAM LEADER ,7849.0,0439 226 541,,,https://www.victoriadaly.nt.gov.au,"Lot 97b, Kalkarindji NT 0852"
152,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,KALKARINDJI AUSTRALIA POST,7850.0,(08) 8974 5811,,,https://www.victoriadaly.nt.gov.au,"Lot 97c, Kalkarindji NT 0852"
153,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,4441.0,WARNKURR CLUB,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,WARNKURR LICENSED CLUB,5770.0,(08) 8975 0357,,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,"Lot 90, Kalkarindji NT 0852"
154,603,KALKARINDJI,"KALKARINGI,WAVE HILL",Major,Gurindji / Kriol,Not recorded,VICTORIA DALY,DAGURAGU,CENTRAL LAND COUNCIL,GWOJA,392,Kalkarindji is located south west of Katherine near the boarder of Wave Hill Pastoral Property and Daguragu community.,,,N,-17.447,130.832,3297.0,65 007 419 641,,WINDBOX PTY. LIMITED,N,7180.0,WINDBOX PTY. LIMITED,,,KALKARINGI MEAT SUPPLIES ,7147.0,(08) 8975 0555,,kalkaringi_meats@hotmail.com,,"Lot 114, Kalkarindji NT 0852"
155,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1291.0,50 169 561 394,,AUSTRALIAN RED CROSS SOCIETY,Y,4265.0,AUSTRALIAN RED CROSS,,,AUSTRALIAN RED CROSS,5894.0,(08) 8924 3900,,contactus@redcross.org.au,,"Lot 67, Nauiyu NT ----"
156,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,529.0,12 610 076 299,,CATHOLIC CHURCH OF THE DIOCESE OF DARWIN,Y,529.0,CATHOLIC CHURCH OF THE DIOCESE OF DARWIN,reception@darwin.catholic.org.au,http://www.darwin.catholic.org.au,ST. FRANCIS XAVIER CHURCH,5891.0,(08) 8978 2449,,barramundy98@yahoo.com.au,http://www.darwin.catholic.org.au,"Lot 60, Nauiyu NT ----"
157,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,742.0,22 616 685 167,,CATHOLIC EDUCATION OFFICE,Y,742.0,CATHOLIC EDUCATION OFFICE,admin.ceo@nt.catholic.edu.au,http://www.ceont.catholic.edu.au,ST. FRANCIS XAVIER CATHOLIC SCHOOL,6817.0,(08) 8978 2427,,admin.dalyriver@nt.catholic.edu.au,http://www.ceont.catholic.edu.au,"Lot 62, Nauiyu NT ----"
158,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1278.0,49 861 718 108,,CATHOLICCARE NT,Y,1278.0,CATHOLICCARE NT,,https://www.catholiccarent.org.au,,5895.0,0487 704 969,,darwin@catholiccarent.org.au,https://www.catholiccarent.org.au,"Lot 67a, Nauiyu NT ----"
159,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1278.0,49 861 718 108,,CATHOLICCARE NT,Y,1278.0,CATHOLICCARE NT,,https://www.catholiccarent.org.au,NAUIYU SAFE HOUSE,8731.0,(08) 8978 2876,,nauiyu@catholiccarent.org.au,https://www.catholiccarent.org.au/,"22, LOT 59, Nauiyu NT ----"
160,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2464.0,67 426 476 941,8258,GREEN RIVER ABORIGINAL CORPORATION,Y,6239.0,GREEN RIVER ABORIGINAL CORPORATION,,,GREEN RIVERS ABORIGINAL COORPRATION ,5890.0,0429 629 400,,gm@grac.com.au,,"Lot 112a, Nauiyu NT ----"
161,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2463.0,22 831 344 682,,IRONBARK DEVELOPMENT SERVICES INCORPORATED,Y,6236.0,IRONBARK DEVELOPMENT SERVICES INCORPORATED,info@ironbark.org.au,http://www.ironbark.org.au,IRON BARK CDP OFFICE,5887.0,(08) 8978 2394,,info@ironbark.org.au,http://www.ironbark.org.au,"Lot 112, Nauiyu NT ----"
162,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,932.0,31 865 408 204,,MERREPEN ARTS CULTURE AND LANGUAGE ABORIGINAL CORPORATION,Y,932.0,MERREPEN ARTS CULTURE AND LANGUAGE ABORIGINAL CORPORATION,sales@merrepenarts.com.au,https://merrepenarts.com.au,MERREPEN ARTS CENTRE,753.0,(08) 8978 2533,,sales@merrepenarts.com.au,https://merrepenarts.com.au,"Lot 37, Nauiyu NT ----"
163,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7470.0,(08) 8978 1263,,,https://www.niaa.gov.au,"Lot 120, Nauiyu NT ----"
164,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2143.0,91 758 665 749,7787,NAUIYU NAMBIYU ABORIGINAL CORPORATION,Y,2167.0,NAUIYU NAMBIYU ABORIGINAL CORPORATION,,,MECHANICAL WORKSHOP,5892.0,(08) 8942 6000,,reception@darwin.catholic.org.au,,"Lot 111, Nauiyu NT ----"
165,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2143.0,91 758 665 749,7787,NAUIYU NAMBIYU ABORIGINAL CORPORATION,Y,4555.0,NAUIYU STORE,NauiyuStore@alpa.asn.au,https://www.alpa.asn.au/author/nauiyu-store,,5882.0,(08) 8978 2474,,NauiyuStore@alpa.asn.au,https://www.alpa.asn.au/author/nauiyu-store,"Lot 56, Nauiyu NT ----"
166,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1411.0,56 327 515 336,,NORTHERN LAND COUNCIL,Y,1411.0,NORTHERN LAND COUNCIL,reception@nlc.org.au,https://www.nlc.org.au,MALAK MALAK RANGERS,5889.0,(08) 8978 1260,,reception@nlc.org.au,https://www.nlc.org.au,", Nauiyu NT ----"
167,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,NAUIYU POLICE STATION,8591.0,(08) 8978 2466,,police.information@nt.gov.au,https://pfes.nt.gov.au/police,"Daly River Road, Daly River (Po Box) NT 0822"
168,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,3829.0,55 083 734 141,,RITYTIL PTY LTD,N,11148.0,RITYTIL PTY LTD,,,,7960.0,(08)89782418,,dalyriverpub@bigpond.com,https://dalyriverinn.com.au/,"DALY RIVER ROAD, Nauiyu NT ----"
169,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,3830.0,58 534 997 379,,"TAYLOR, SHANE MICHAEL",N,11152.0,"TAYLOR, SHANE MICHAEL",,,NT FERAL PIG HARVESTING PTY LTD,7961.0,(08)89785464,,noemail@supplied.com.au,,"MANGO FARM PORT KEATS ROAD, Daly River (Po Box) NT 0822"
170,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1293.0,50 302 090 845,,THE TRUSTEE FOR NAUIYU NAMBIYU LAND TRUST,N,1293.0,THE TRUSTEE FOR NAUIYU NAMBIYU LAND TRUST,gm@grac.com.au,,NAUIYU NAMBIYU LAND TRUST,5884.0,0429 629 400,,gm@grac.com.au,,"Lot 124, Nauiyu NT ----"
171,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,2436.0,67 234 261 446,,TOP END HEALTH SERVICE,N,6200.0,TOP END HEALTH SERVICE,tehscoocorrespondence.doh@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,NAUIYU HEALTH CENTRE,5877.0,(08) 8978 2435,,nauiyu.clinicmgr@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,"LOT 126, Nauiyu NT ----"
172,397,NAUIYU,"DALY RIVER,NAMIYU,NAUIYU NAMBIYI,NAUIYU NAMBIYU",Major,Kriol,Ngan'gikurunggurr,VICTORIA DALY,MILNGIN,NORTHERN LAND COUNCIL,DALY,444,Nauiyu is located south of Darwin on the banks of the Daly River.,,,Y,-13.751,130.689,1635.0,66 931 675 319,,VICTORIA DALY REGIONAL COUNCIL,N,1635.0,VICTORIA DALY REGIONAL COUNCIL,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,VICTORIA DALY REGIONAL COUNCIL,5875.0,(08) 8977 8901,,admin@vicdaly.nt.gov.au,https://www.victoriadaly.nt.gov.au,"Lot 124, Nauiyu NT ----"
173,586,BULLA,"GUDABIJIN,GURRBIJIM",Minor,Westside Kriol/ Ngarinyman,Not recorded,VICTORIA DALY,TIMBER CREEK,NORTHERN LAND COUNCIL,GWOJA,105,Bulla is located west of Katherine near Judbarra / Gregory National Park as a Community Living Area within the Auvergne Pastoral Property.,,,N,-15.765,130.039,2555.0,84 767 971 312,7505,JANYIMA STORE ABORIGINAL CORPORATION,N,6339.0,JANYIMA STORE ABORIGINAL CORPORATION,shadrack.retchford@gmail.com,,JANYIMA (BULLA) COMMUNITY STORE,6003.0,0437 500 717,,shadrack.retchford@gmail.com,,8 JANYIMA RD  
